ID,eventName,signYear,endYearEstimated,signWithCountry,type,category
85,defense cooperation agreement,2002,2010,Peru,general,DIC
140,defense cooperation agreement,2010,2010,Italy,general,DIC
85,defense cooperation agreement,2010,2010,Peru,general,DIC
140,defense cooperation agreement,1996,2010,Russia,sector,PROCUREMENT
147,defense cooperation agreement,1996,2010,Peru,sector,PROCUREMENT
140,defense cooperation agreement,2004,2010,Russia,general,DIC
147,defense cooperation agreement,2004,2010,Peru,general,DIC
140,defense cooperation agreement,2010,2010,Ukraine,general,DCA
187,defense cooperation agreement,2010,2010,Peru,general,DCA
140,defense cooperation agreement,2008,2010,Israel,general,DIC
84,defense cooperation agreement,2008,2010,Peru,general,DIC
140,defense cooperation agreement,2010,2010,South Korea,sector,PROCUREMENT
145,defense cooperation agreement,2010,2010,Peru,sector,PROCUREMENT
140,defense cooperation agreement,2006,2010,India,general,DCA
79,defense cooperation agreement,2006,2010,Peru,general,DCA
23,defense cooperation agreement,2007,2010,Bolivia,general,DCA
20,defense cooperation agreement,2007,2010,Brazil,general,DCA
23,defense cooperation agreement,1995,2010,Paraguay,general,DCA
139,defense cooperation agreement,1995,2010,Brazil,general,DCA
23,defense cooperation agreement,2007,2010,Paraguay,general,DCA
139,defense cooperation agreement,2007,2010,Brazil,general,DCA
23,defense cooperation agreement,2007,2010,Paraguay,sector,COMMISSION
139,defense cooperation agreement,2007,2010,Brazil,sector,COMMISSION
23,defense cooperation agreement,2000,2010,Chile,sector,COMMISSION
34,defense cooperation agreement,2000,2010,Brazil,sector,COMMISSION
23,defense cooperation agreement,2007,2010,Chile,general,DCA
34,defense cooperation agreement,2007,2010,Brazil,general,DCA
23,defense cooperation agreement,1997,2003,Argentina,sector,COMMISSION
6,defense cooperation agreement,1997,2003,Brazil,sector,COMMISSION
23,defense cooperation agreement,2005,2010,Argentina,general,DCA
6,defense cooperation agreement,2005,2010,Brazil,general,DCA
23,defense cooperation agreement,2005,2010,Argentina,general,DIC
6,defense cooperation agreement,2005,2010,Brazil,general,DIC
23,defense cooperation agreement,2010,2010,Argentina,sector,COMMISSION
6,defense cooperation agreement,2010,2010,Brazil,sector,COMMISSION
23,defense cooperation agreement,2010,2010,Uruguay,general,DCA
191,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,1981,2010,United Kingdom,sector,TREX
189,defense cooperation agreement,1981,2010,Brazil,sector,TREX
23,defense cooperation agreement,2000,2010,United Kingdom,sector,COMMISSION
189,defense cooperation agreement,2000,2010,Brazil,sector,COMMISSION
23,defense cooperation agreement,2010,2010,United Kingdom,general,DCA
189,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,1982,1988,France,sector,PROCUREMENT
61,defense cooperation agreement,1982,1988,Brazil,sector,PROCUREMENT
23,defense cooperation agreement,2008,2010,France,general,DCA
61,defense cooperation agreement,2008,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Spain,general,DCA
166,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,2005,2010,Portugal,general,DCA
143,defense cooperation agreement,2005,2010,Brazil,general,DCA
23,defense cooperation agreement,2002,2010,Germany,general,DCA
65,defense cooperation agreement,2002,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Germany,general,DCA
65,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Poland,general,DCA
142,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Czech Republic,general,DCA
46,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,1997,2010,Slovakia,general,DCA
160,defense cooperation agreement,1997,2010,Brazil,general,DCA
23,defense cooperation agreement,2008,2010,Italy,general,DCA
85,defense cooperation agreement,2008,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Italy,sector,PROCUREMENT
85,defense cooperation agreement,2010,2010,Brazil,sector,PROCUREMENT
23,defense cooperation agreement,2010,2010,Yugoslavia,general,DCA
206,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,2002,2010,Russia,sector,PROCUREMENT
147,defense cooperation agreement,2002,2010,Brazil,sector,PROCUREMENT
23,defense cooperation agreement,2008,2010,Russia,general,DIC
147,defense cooperation agreement,2008,2010,Brazil,general,DIC
23,defense cooperation agreement,2003,2010,Ukraine,general,DCA
187,defense cooperation agreement,2003,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Ukraine,general,DCA
187,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,2000,2010,Sweden,general,DIC
171,defense cooperation agreement,2000,2010,Brazil,general,DIC
23,defense cooperation agreement,2001,2010,Sweden,sector,TREX
171,defense cooperation agreement,2001,2010,Brazil,sector,TREX
23,defense cooperation agreement,1987,1993,Cape Verde,sector,TREX
31,defense cooperation agreement,1987,1993,Brazil,sector,TREX
23,defense cooperation agreement,1994,2010,Cape Verde,sector,TREX
31,defense cooperation agreement,1994,2010,Brazil,sector,TREX
23,defense cooperation agreement,2010,2010,Sao Tome & Principe,general,DCA
153,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,2006,2010,Guinea-Bissau,general,DCA
71,defense cooperation agreement,2006,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Equatorial Guinea,general,DCA
55,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Senegal,general,DCA
155,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Nigeria,general,DCA
130,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Angola,general,DCA
4,defense cooperation agreement,2010,2010,Brazil,general,DCA
23,defense cooperation agreement,2009,2010,Mozambique,general,DCA
121,defense cooperation agreement,2009,2010,Brazil,general,DCA
23,defense cooperation agreement,2003,2010,South Africa,general,DCA
164,defense cooperation agreement,2003,2010,Brazil,general,DCA
23,defense cooperation agreement,2009,2010,Namibia,general,DCA
123,defense cooperation agreement,2009,2010,Brazil,general,DCA
23,defense cooperation agreement,2003,2010,Turkey,general,DCA
183,defense cooperation agreement,2003,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Israel,general,DIC
84,defense cooperation agreement,2010,2010,Brazil,general,DIC
23,defense cooperation agreement,1984,1994,Saudi Arabia,general,DIC
154,defense cooperation agreement,1984,1994,Brazil,general,DIC
23,defense cooperation agreement,2004,2010,China,sector,RESEARCH
35,defense cooperation agreement,2004,2010,Brazil,sector,RESEARCH
23,defense cooperation agreement,2006,2010,South Korea,general,DCA
145,defense cooperation agreement,2006,2010,Brazil,general,DCA
23,defense cooperation agreement,2003,2010,India,general,DCA
79,defense cooperation agreement,2003,2010,Brazil,general,DCA
23,defense cooperation agreement,2010,2010,Timor-Leste,general,DCA
178,defense cooperation agreement,2010,2010,Brazil,general,DCA
20,defense cooperation agreement,2006,2010,Bolivia,general,DCA
20,defense cooperation agreement,2006,2010,Bolivia,general,DCA
20,defense cooperation agreement,2008,2010,Chile,general,DCA
34,defense cooperation agreement,2008,2010,Bolivia,general,DCA
20,defense cooperation agreement,1996,2010,Argentina,sector,COMMISSION
6,defense cooperation agreement,1996,2010,Bolivia,sector,COMMISSION
20,defense cooperation agreement,2001,2007,Spain,general,DCA
166,defense cooperation agreement,2001,2007,Bolivia,general,DCA
20,defense cooperation agreement,2009,2010,Russia,sector,PROCUREMENT
147,defense cooperation agreement,2009,2010,Bolivia,sector,PROCUREMENT
139,defense cooperation agreement,1996,2002,Argentina,sector,COMMISSION
6,defense cooperation agreement,1996,2002,Paraguay,sector,COMMISSION
139,defense cooperation agreement,1997,2003,Argentina,general,DCA
6,defense cooperation agreement,1997,2003,Paraguay,general,DCA
139,defense cooperation agreement,2007,2010,Argentina,sector,COMMISSION
6,defense cooperation agreement,2007,2010,Paraguay,sector,COMMISSION
139,defense cooperation agreement,2008,2010,Argentina,general,DCA
6,defense cooperation agreement,2008,2010,Paraguay,general,DCA
139,defense cooperation agreement,2010,2010,Uruguay,general,DCA
191,defense cooperation agreement,2010,2010,Paraguay,general,DCA
34,defense cooperation agreement,1995,2001,Argentina,sector,COMMISSION
6,defense cooperation agreement,1995,2001,Chile,sector,COMMISSION
34,defense cooperation agreement,2001,2006,Argentina,sector,RESEARCH
6,defense cooperation agreement,2001,2006,Chile,sector,RESEARCH
34,defense cooperation agreement,2007,2010,Uruguay,general,DCA
191,defense cooperation agreement,2007,2010,Chile,general,DCA
34,defense cooperation agreement,1991,1997,United Kingdom,sector,TREX
189,defense cooperation agreement,1991,1997,Chile,sector,TREX
34,defense cooperation agreement,1996,2002,France,sector,COMMISSION
61,defense cooperation agreement,1996,2002,Chile,sector,COMMISSION
34,defense cooperation agreement,1997,2010,Spain,general,DCA
166,defense cooperation agreement,1997,2010,Chile,general,DCA
34,defense cooperation agreement,1997,2003,Spain,sector,COMMISSION
166,defense cooperation agreement,1997,2003,Chile,sector,COMMISSION
34,defense cooperation agreement,2004,2009,Spain,general,DIC
166,defense cooperation agreement,2004,2009,Chile,general,DIC
34,defense cooperation agreement,1993,1999,Germany,general,DCA
65,defense cooperation agreement,1993,1999,Chile,general,DCA
34,defense cooperation agreement,1996,2002,Germany,general,DCA
65,defense cooperation agreement,1996,2002,Chile,general,DCA
34,defense cooperation agreement,1997,2010,Italy,general,DIC
85,defense cooperation agreement,1997,2010,Chile,general,DIC
34,defense cooperation agreement,2004,2010,Greece,general,DCA
67,defense cooperation agreement,2004,2010,Chile,general,DCA
34,defense cooperation agreement,1997,2003,Russia,sector,PROCUREMENT
147,defense cooperation agreement,1997,2003,Chile,sector,PROCUREMENT
34,defense cooperation agreement,2002,2008,Russia,sector,PROCUREMENT
147,defense cooperation agreement,2002,2008,Chile,sector,PROCUREMENT
34,defense cooperation agreement,2004,2010,Russia,general,DIC
147,defense cooperation agreement,2004,2010,Chile,general,DIC
34,defense cooperation agreement,2009,2010,Russia,general,DCA
147,defense cooperation agreement,2009,2010,Chile,general,DCA
34,defense cooperation agreement,1997,2010,Sweden,general,DIC
171,defense cooperation agreement,1997,2010,Chile,general,DIC
34,defense cooperation agreement,2006,2010,South Africa,general,DCA
164,defense cooperation agreement,2006,2010,Chile,general,DCA
34,defense cooperation agreement,2004,2010,Turkey,general,DCA
183,defense cooperation agreement,2004,2010,Chile,general,DCA
34,defense cooperation agreement,2007,2010,India,general,DCA
79,defense cooperation agreement,2007,2010,Chile,general,DCA
34,defense cooperation agreement,1993,2010,Malaysia,general,DCA
107,defense cooperation agreement,1993,2010,Chile,general,DCA
6,defense cooperation agreement,2010,2010,Uruguay,sector,COMMISSION
191,defense cooperation agreement,2010,2010,Argentina,sector,COMMISSION
6,defense cooperation agreement,1998,2010,United Kingdom,general,DCA
189,defense cooperation agreement,1998,2010,Argentina,general,DCA
6,defense cooperation agreement,2001,2007,Belgium,general,DCA
16,defense cooperation agreement,2001,2007,Argentina,general,DCA
6,defense cooperation agreement,1998,2010,France,general,DCA
61,defense cooperation agreement,1998,2010,Argentina,general,DCA
6,defense cooperation agreement,2002,2008,France,sector,TREX
61,defense cooperation agreement,2002,2008,Argentina,sector,TREX
6,defense cooperation agreement,1989,2010,Spain,general,DIC
166,defense cooperation agreement,1989,2010,Argentina,general,DIC
6,defense cooperation agreement,1992,1998,Spain,general,DCA
166,defense cooperation agreement,1992,1998,Argentina,general,DCA
6,defense cooperation agreement,1998,2004,Spain,general,DIC
166,defense cooperation agreement,1998,2004,Argentina,general,DIC
6,defense cooperation agreement,2005,2010,Spain,general,DCA
166,defense cooperation agreement,2005,2010,Argentina,general,DCA
6,defense cooperation agreement,2008,2010,Spain,sector,COMMISSION
166,defense cooperation agreement,2008,2010,Argentina,sector,COMMISSION
6,defense cooperation agreement,2004,2010,Portugal,general,DCA
